Date,Month_Year,Month_Name,Month_Num,Year,Week_Number,Day_of_Week,Is_Weekend,Hour,Time_Bucket,Transaction_Type,Transaction_ID,Vehicle_Number,Vehicle_State,Tag_ID,Group_Name,Plaza_Code,Plaza_Name,Debit_Amount,Spend_Tier,Opening_Balance,Closing_Balance,Round_Trip_Flag
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,01000M2906293517966675,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,352066,Munjuluru Toll Plaza,160.0,Medium (₹100-300),12500.1,12340.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,006365631613,KA01AQ6420,Karnataka,34161FA8203289DA1347C7E0,UNMAPPED GROUP,148001,Manguli Toll Plaza,490.0,High (₹300-500),12990.1,12500.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,006365612258,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,352039,Pottipadu,220.0,Medium (₹100-300),13210.1,12990.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,22,6-Late Night (10pm-12am),Toll Txn,352056L12180326224730,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,352056,VeeraValli TOLLPLAZA,555.0,Very High (>₹500),13765.1,13210.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,22,6-Late Night (10pm-12am),Toll Txn,260318224937389720436,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,352027,Kalaparru Toll Plaza,240.0,Medium (₹100-300),14005.1,13765.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,22,6-Late Night (10pm-12am),Toll Txn,0010032603182242262626,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,127002,Chitora,545.0,Very High (>₹500),14550.1,14005.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,22,6-Late Night (10pm-12am),Toll Txn,006365387477,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,230001,IVRCL Chengapally Tollways Li,390.0,High (₹300-500),14940.1,14550.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,22,6-Late Night (10pm-12am),Toll Txn,006365364552,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,552004,Kovvuru,219.0,Medium (₹100-300),15159.1,14940.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,21,5-Evening Peak (6-10pm),Toll Txn,3750320C6180326212825,KA01AQ6420,Karnataka,34161FA8203289DA1347C7E0,UNMAPPED GROUP,375032,BhagadaNarayanpur Toll Plaza,510.0,Very High (>₹500),669.1,159.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,21,5-Evening Peak (6-10pm),Toll Txn,006365188247,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,42001,Vijayamangalam TollPlaza,245.0,Medium (₹100-300),914.1,669.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,21,5-Evening Peak (6-10pm),Toll Txn,352056L16180326210320,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,352056,VeeraValli TOLLPLAZA,555.0,Very High (>₹500),1469.1,914.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,21,5-Evening Peak (6-10pm),Toll Txn,006365168737,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,70001,Krishnavaram,375.0,High (₹300-500),1844.1,1469.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,20,5-Evening Peak (6-10pm),Toll Txn,0010022603182045258544,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,127001,Malthone,435.0,High (₹300-500),2279.1,1844.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,20,5-Evening Peak (6-10pm),Toll Txn,006365032661,KA01AQ9273,Karnataka,34161FA8203289DA134C1C40,UNMAPPED GROUP,18001,Vikkravandi Toll Plaza,370.0,High (₹300-500),2649.1,2279.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,19,5-Evening Peak (6-10pm),Toll Txn,0010012603181957061667,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,32001,Omalur Toll Plaza,350.0,High (₹300-500),2999.1,2649.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,19,5-Evening Peak (6-10pm),Toll Txn,006364736973,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,69001,Vempadu,485.0,High (₹300-500),3484.1,2999.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,18,5-Evening Peak (6-10pm),Toll Txn,375012007180326185716,KA01AQ6420,Karnataka,34161FA8203289DA1347C7E0,UNMAPPED GROUP,375012,SERGARH TOLL PLAZA,325.0,High (₹300-500),3809.1,3484.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,18,5-Evening Peak (6-10pm),Toll Txn,006364636793,KA01AQ9273,Karnataka,34161FA8203289DA134C1C40,UNMAPPED GROUP,19001,SENGURICHI TOLL PLAZA,240.0,Medium (₹100-300),4049.1,3809.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,17,4-Afternoon (2-6pm),Toll Txn,01000C2906066702290185,KA01AQ9273,Karnataka,34161FA8203289DA134C1C40,UNMAPPED GROUP,58003,VeeracholapuramPlaza,230.0,Medium (₹100-300),4279.1,4049.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,16,4-Afternoon (2-6pm),Toll Txn,0010002603181626123298,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,340065,Mopidevi Toll Plaza,130.0,Medium (₹100-300),4409.1,4279.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,15,4-Afternoon (2-6pm),Toll Txn,006364004458,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,57001,Rasampalayam Plaza,210.0,Medium (₹100-300),4619.1,4409.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,15,4-Afternoon (2-6pm),Toll Txn,006363909671,KA01AQ9273,Karnataka,34161FA8203289DA134C1C40,UNMAPPED GROUP,58002,Nathakkarai Plaza,230.0,Medium (₹100-300),4849.1,4619.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,15,4-Afternoon (2-6pm),Toll Txn,01000F2905982817971704,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,536069,Reddypalem TollPlaza,270.0,Medium (₹100-300),5119.1,4849.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,14,4-Afternoon (2-6pm),Toll Txn,006363771373,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,552004,Kovvuru,109.0,Medium (₹100-300),5228.1,5119.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,14,4-Afternoon (2-6pm),Toll Txn,006363766349,KA01AQ9273,Karnataka,34161FA8203289DA134C1C40,UNMAPPED GROUP,58001,Mettupatti Plaza,230.0,Medium (₹100-300),458.1,228.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,13,3-Midday (10am-2pm),Toll Txn,006363605395,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,170001,Velanchettiyur,395.0,High (₹300-500),853.1,458.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,13,3-Midday (10am-2pm),Toll Txn,250428722922,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,43001,Vaiguntham TollPlaza,270.0,Medium (₹100-300),1123.1,853.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,13,3-Midday (10am-2pm),Toll Txn,352049003180326130752,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,352049,Chinaganjam FeePlaza,235.0,Medium (₹100-300),1358.1,1123.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,12,3-Midday (10am-2pm),Toll Txn,006363427978,KA01AQ6420,Karnataka,34161FA8203289DA1347C7E0,UNMAPPED GROUP,29001,Laxamannath Plaza,275.0,Medium (₹100-300),1633.1,1358.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,12,3-Midday (10am-2pm),Toll Txn,006363246029,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,58001,Mettupatti Plaza,230.0,Medium (₹100-300),1863.1,1633.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,11,3-Midday (10am-2pm),Toll Txn,006363044064,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,320068,Vighakhet Toll Plaza,310.0,High (₹300-500),2173.1,1863.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,10,3-Midday (10am-2pm),Toll Txn,006363041717,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,56001,Kozhinjiipatti Plaza,270.0,Medium (₹100-300),2443.1,2173.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,10,3-Midday (10am-2pm),Toll Txn,006363004722,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,58002,Nathakkarai Plaza,230.0,Medium (₹100-300),2673.1,2443.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,10,3-Midday (10am-2pm),Toll Txn,0010022603181048155720,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),2938.1,2673.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,10,3-Midday (10am-2pm),Toll Txn,01000B2905796991958226,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,58003,VeeracholapuramPlaza,230.0,Medium (₹100-300),3168.1,2938.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,10,3-Midday (10am-2pm),Toll Txn,0010022603181004028275,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),3348.1,3168.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,006362830634,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,320067,Babina Toll Plaza,420.0,High (₹300-500),3768.1,3348.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,0010022603180942445865,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,360037,Kappalur,355.0,High (₹300-500),4123.1,3768.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,0010002603180926327815,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),4253.1,4123.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,0010002603180839293340,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,345056,Dagrai Toll Plaza,505.0,Very High (>₹500),4758.1,4253.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,006362522753,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,19001,SENGURICHI TOLL PLAZA,240.0,Medium (₹100-300),4998.1,4758.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,0010022603180809118992,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,73002,Tangatur Toll Plaza,175.0,Medium (₹100-300),5173.1,4998.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,0010012603180729555869,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,367007,Paniyankara Toll Plaza,360.0,High (₹300-500),5533.1,5173.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,006362346675,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,18001,Vikkravandi Toll Plaza,370.0,High (₹300-500),5903.1,5533.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,006362346271,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,352060,Marripalem TollPlaza,160.0,Medium (₹100-300),6063.1,5903.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,01000F2905687587752331,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,345055,Mehra Toll Plaza,335.0,High (₹300-500),6398.1,6063.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,0010032603180647575897,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,73003,Musunur Toll Plaza,110.0,Medium (₹100-300),6508.1,6398.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,0010022603180644224105,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),6773.1,6508.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,006362253137,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,352059,Dukkavanipalem TollPlaza,155.0,Medium (₹100-300),6928.1,6773.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,0010032603180614172964,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,239700,PamPamPallam Toll Plaza,275.0,Medium (₹100-300),7203.1,6928.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,01000F2905657032522071,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,360030,Athur Toll Plaza,240.0,Medium (₹100-300),7443.1,7203.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,0010002603180604415148,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,73003,Musunur Toll Plaza,225.0,Medium (₹100-300),7668.1,7443.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,352022010180326055948,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,352022,Nathavalasa,380.0,High (₹300-500),8048.1,7668.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,5,1-Night (12am-6am),Toll Txn,1250020011803260555480,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,125002,Choundha,325.0,High (₹300-500),8373.1,8048.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,5,1-Night (12am-6am),Toll Txn,0010032603180546138703,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,536500,Madukkarai Toll Plaza,120.0,Medium (₹100-300),8493.1,8373.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,5,1-Night (12am-6am),Toll Txn,0010012603180534412862,KA01AQ9273,Karnataka,34161FA8203289DA134C1C40,UNMAPPED GROUP,32001,Omalur Toll Plaza,350.0,High (₹300-500),8843.1,8493.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,5,1-Night (12am-6am),Toll Txn,006362120617,KA01AQ6420,Karnataka,34161FA8203289DA1347C7E0,UNMAPPED GROUP,29002,Rampura Plaza,340.0,High (₹300-500),9183.1,8843.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,5,1-Night (12am-6am),Toll Txn,360049008180326050333,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,360049,Paranur,245.0,Medium (₹100-300),9428.1,9183.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,4,1-Night (12am-6am),Toll Txn,006362091502,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,230001,IVRCL Chengapally Tollways Li,390.0,High (₹300-500),9818.1,9428.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,4,1-Night (12am-6am),Toll Txn,0010012603180440314514,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,73002,Tangatur Toll Plaza,355.0,High (₹300-500),10173.1,9818.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,4,1-Night (12am-6am),Toll Txn,006362058251,KA01AQ9273,Karnataka,34161FA8203289DA134C1C40,UNMAPPED GROUP,169001,LT KrishnagiriThopur Toll P,435.0,High (₹300-500),10608.1,10173.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,4,1-Night (12am-6am),Toll Txn,1250030101803260431004,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,125003,Baretha or Jajau,300.0,High (₹300-500),10908.1,10608.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,4,1-Night (12am-6am),Toll Txn,006362039831,KA01AQ6420,Karnataka,34161FA8203289DA1347C7E0,UNMAPPED GROUP,205002,Debra toll plaza,270.0,Medium (₹100-300),11178.1,10908.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,4,1-Night (12am-6am),Toll Txn,01E2034040401958293504,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,560015,Varadharajapuram Toll plaza,200.0,Medium (₹100-300),11378.1,11178.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,4,1-Night (12am-6am),Toll Txn,006362011847,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,42001,Vijayamangalam TollPlaza,245.0,Medium (₹100-300),11623.1,11378.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,4,1-Night (12am-6am),Toll Txn,01C2034035383842648064,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,560014,Kolappancheri,85.0,Low (<₹100),11708.1,11623.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,3,1-Night (12am-6am),Toll Txn,01B2034032189347471360,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,560016,Palavedu,110.0,Medium (₹100-300),11818.1,11708.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,3,1-Night (12am-6am),Toll Txn,0010032603180345353935,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,320052,Raibha toll plaza,285.0,Medium (₹100-300),12103.1,11818.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,3,1-Night (12am-6am),Toll Txn,0010002603180331024841,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,239700,PamPamPallam Toll Plaza,275.0,Medium (₹100-300),12378.1,12103.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,3,1-Night (12am-6am),Toll Txn,3600320061803260325343,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,360032,Nallur Toll Plaza,270.0,Medium (₹100-300),12648.1,12378.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,3,1-Night (12am-6am),Toll Txn,006361941243,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,62002,Mahuvan Toll Plaza,355.0,High (₹300-500),13003.1,12648.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,3,1-Night (12am-6am),Toll Txn,0010032603180314241901,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,73001,Bollapalli Toll Plaza,585.0,Very High (>₹500),13588.1,13003.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,2,1-Night (12am-6am),Toll Txn,250428407702,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,43001,Vaiguntham TollPlaza,270.0,Medium (₹100-300),13858.1,13588.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,2,1-Night (12am-6am),Toll Txn,0010012603180232172875,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),13988.1,13858.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,2,1-Night (12am-6am),Toll Txn,006361840503,KA01AQ6420,Karnataka,34161FA8203289DA1347C7E0,UNMAPPED GROUP,205001,Jaladhulagori tollplaza,440.0,High (₹300-500),14428.1,13988.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,1,1-Night (12am-6am),Toll Txn,006361773193,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,230001,IVRCL Chengapally Tollways Li,390.0,High (₹300-500),14818.1,14428.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,1,1-Night (12am-6am),Toll Txn,006361755110,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,312049,Karman Toll Plaza,325.0,High (₹300-500),15143.1,14818.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,1,1-Night (12am-6am),Toll Txn,0010032603180100230750,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),323.1,143.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,0,1-Night (12am-6am),Toll Txn,536466003180326005838,KA01AQ0508,Karnataka,34161FA8203289DA13452D00,UNMAPPED GROUP,536466,MERLAPAKA TOLLPLAZA,455.0,High (₹300-500),778.1,323.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,0,1-Night (12am-6am),Toll Txn,006361700034,KA01AQ6420,Karnataka,34161FA8203289DA1347C7E0,UNMAPPED GROUP,560022,Vidhyasagar Setu Toll Plaza,220.0,Medium (₹100-300),998.1,778.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,0,1-Night (12am-6am),Toll Txn,312046002180326003644,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,312046,PALWAL,130.0,Medium (₹100-300),1128.1,998.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,0,1-Night (12am-6am),Toll Txn,006361653130,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,42001,Vijayamangalam TollPlaza,245.0,Medium (₹100-300),1373.1,1128.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,0,1-Night (12am-6am),Toll Txn,3120680111803260015512,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,312068,Khalilpur Fee Plaza,260.0,Medium (₹100-300),1633.1,1373.1,No
2026-03-18,Mar 2026,March,3,2026,12,Wednesday,Weekday,0,1-Night (12am-6am),Toll Txn,01000M2905439465470515,KA01AQ6424,Karnataka,34161FA8203289DA1347C800,UNMAPPED GROUP,356023,Brahamarakotlu TollPlaza,110.0,Medium (₹100-300),1743.1,1633.1,No
2026-03-17,Mar 2026,March,3,2026,12,Tuesday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,250428343486,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,312047,Ghamroj Sohna Road Toll Plaza,430.0,High (₹300-500),2173.1,1743.1,No
2026-03-17,Mar 2026,March,3,2026,12,Tuesday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,0010022603172328223285,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),2438.1,2173.1,Yes
2026-03-17,Mar 2026,March,3,2026,12,Tuesday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,0010002603172323206610,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),2618.1,2438.1,No
2026-03-17,Mar 2026,March,3,2026,12,Tuesday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,250428335340,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,43001,Vaiguntham TollPlaza,270.0,Medium (₹100-300),2888.1,2618.1,No
2026-03-17,Mar 2026,March,3,2026,12,Tuesday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,006361477956,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,552004,Kovvuru,219.0,Medium (₹100-300),3107.1,2888.1,No
2026-03-17,Mar 2026,March,3,2026,12,Tuesday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,01B2033962408854429696,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,536434,H Pudhupatti,225.0,Medium (₹100-300),3332.1,3107.1,No
2026-03-17,Mar 2026,March,3,2026,12,Tuesday,Weekday,22,6-Late Night (10pm-12am),Toll Txn,0010022603172245098246,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),3462.1,3332.1,No
2026-03-17,Mar 2026,March,3,2026,12,Tuesday,Weekday,22,6-Late Night (10pm-12am),Toll Txn,0010022603172202581684,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,32001,Omalur Toll Plaza,350.0,High (₹300-500),3812.1,3462.1,No
2026-03-17,Mar 2026,March,3,2026,12,Tuesday,Weekday,22,6-Late Night (10pm-12am),Toll Txn,536404101703262201018,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,536404,Kadhavani Toll Plaza,225.0,Medium (₹100-300),4037.1,3812.1,No
2026-03-17,Mar 2026,March,3,2026,12,Tuesday,Weekday,21,5-Evening Peak (6-10pm),Toll Txn,536587004170326215741,KA01AQ0508,Karnataka,34161FA8203289DA13452D00,UNMAPPED GROUP,536587,G Anapalle Toll Plaza,495.0,High (₹300-500),4532.1,4037.1,No
